171.0 0.236454756467 0.426291770328 1.34581117818	171.0 0.230658051546 0.437720206868 1.28456439595
172.0 0.236889169535 0.42543962215 1.35050979724	172.0 0.231091201839 0.436862513125 1.28904968945
173.0 0.237322440532 0.424590310275 1.35521154346	173.0 0.231523248034 0.436007606668 1.29353796747
174.0 0.237754569076 0.423743830118 1.35991636674	174.0 0.231954189483 0.435155483548 1.29802918223
175.0 0.238185554927 0.422900176846 1.36462421808	175.0 0.232384025679 0.434306139555 1.30252328697
176.0 0.238615397969 0.422059345394 1.36933504947	176.0 0.232812756237 0.433459570257 1.30702023584
177.0 0.239044098215 0.421221330477 1.37404881388	177.0 0.233240380905 0.432615770982 1.31151998396
178.0 0.239471655803 0.420386126584 1.37876546528	178.0 0.233666899553 0.431774736834 1.3160224874
179.0 0.239898070984 0.419553728008 1.38348495852	179.0 0.234092312167 0.430936462712 1.3205277031
180.0 0.240323344129 0.418724128834 1.38820724945	180.0 0.234516618853 0.430100943305 1.32503558889
181.0 0.240747475712 0.417897322964 1.39293229472	181.0 0.23493981982 0.429268173115 1.32954610342
182.0 0.241170466324 0.417073304109 1.39766005195	182.0 0.235361915392 0.428438146443 1.33405920622
183.0 0.241592316648 0.416252065813 1.40239047954	183.0 0.235782905991 0.427610857422 1.33857485759
184.0 0.242013027475 0.415433601448 1.40712353674	184.0 0.236202792143 0.426786300005 1.34309301866
185.0 0.24243259969 0.414617904222 1.41185918364	185.0 0.23662157447 0.425964467979 1.34761365131
186.0 0.242851034268 0.413804967195 1.41659738108	186.0 0.237039253687 0.425145354975 1.35213671818
187.0 0.243268332278 0.412994783276 1.42133809068	187.0 0.237455830602 0.424328954466 1.35666218267
188.0 0.243684494873 0.412187345236 1.42608127483	188.0 0.237871306105 0.423515259788 1.36119000883
189.0 0.244099523294 0.411382645705 1.43082689666	189.0 0.238285681177 0.42270426413 1.36572016149
190.0 0.244513418855 0.410580677193 1.43557491998	190.0 0.238698956879 0.421895960547 1.37025260613
191.0 0.244926182956 0.409781432082 1.44032530932	191.0 0.239111134351 0.421090341967 1.37478730889
192.0 0.24533781707 0.408984902633 1.44507802993	192.0 0.239522214806 0.420287401198 1.37932423658
193.0 0.245748322741 0.408191081004 1.44983304765	193.0 0.239932199537 0.419487130925 1.38386335666
194.0 0.246157701583 0.407399959241 1.45459032903	194.0 0.240341089902 0.418689523732 1.38840463713
195.0 0.246565955285 0.406611529282 1.45934984128	195.0 0.240748887334 0.417894572081 1.39294804673
196.0 0.246973085591 0.405825782982 1.46411155214	196.0 0.241155593328 0.417102268342 1.3974935547
197.0 0.247379094317 0.405042712089 1.46887543005	197.0 0.241561209445 0.41631260479 1.40204113086
198.0 0.247783983333 0.404262308277 1.473641444	198.0 0.241965737308 0.415525573598 1.40659074565
199.0 0.248187754572 0.403484563128 1.47840956355	199.0 0.2423691786 0.414741166857 1.41114237002
