139.0 14.9926527307 -4.93417395937 0.36950760143	139.0 14.829067679 -4.88033711562 0.376264108813
140.0 15.1221367093 -4.97678793081 0.368490489721	140.0 14.9575784063 -4.92263078412 0.37523942601
141.0 15.251124259 -5.01923852446 0.367477919262	141.0 15.0856036714 -4.96476468399 0.374219258557
142.0 15.3796143922 -5.06152541528 0.366469880991	142.0 15.2131424081 -5.00673846441 0.373203598119
143.0 15.5076062617 -5.1036483245 0.365466365178	143.0 15.3401936904 -5.04855182058 0.372192435682
144.0 15.6350991557 -5.14560701779 0.364467361456	144.0 15.4667567263 -5.09020449187 0.371185761583
145.0 15.7620924918 -5.1874013035 0.363472858852	145.0 15.5928308526 -5.13169626 0.370183565535
146.0 15.8885858117 -5.22903103084 0.362482845813	146.0 15.7184155303 -5.17302694761 0.369185836677
147.0 16.014578777 -5.27049608838 0.36149731024	147.0 15.8435103387 -5.21419641622 0.368192563578
148.0 16.140071163 -5.31179640223 0.36051623951	148.0 15.9681149713 -5.25520456497 0.367203734277
149.0 16.2650628555 -5.35293193475 0.359539620508	149.0 16.0922292311 -5.29605132904 0.366219336316
150.0 16.3895538452 -5.39390268295 0.358567439648	150.0 16.2158530258 -5.33673667804 0.365239356747
151.0 16.513544224 -5.43470867699 0.357599682897	151.0 16.3389863641 -5.37726061481 0.364263782173
152.0 16.6370341803 -5.47534997894 0.356636335801	152.0 16.4616293509 -5.4176231739 0.363292598761
153.0 16.7600239956 -5.51582668145 0.355677383509	153.0 16.583782184 -5.45782442038 0.362325792273
154.0 16.8825140403 -5.55613890633 0.354722810786	154.0 16.7054451495 -5.49786444848 0.361363348075
155.0 17.0045047697 -5.59628680353 0.353772602045	155.0 16.8266186194 -5.53774338053 0.360405251177
156.0 17.125996721 -5.63627054978 0.352826741354	156.0 16.9473030465 -5.5774613656 0.359451486232
157.0 17.2469905094 -5.67609034754 0.351885212465	157.0 17.0674989619 -5.61701857851 0.358502037567
158.0 17.3674868249 -5.71574642395 0.350947998834	158.0 17.1872069718 -5.6564152187 0.3575568892
159.0 17.4874864292 -5.75523902964 0.350015083624	159.0 17.306427754 -5.69565150925 0.356616024857
160.0 17.6069901524 -5.79456843784 0.349086449739	160.0 17.4251620545 -5.73472769571 0.355679427983
161.0 17.7259988903 -5.83373494332 0.348162079827	161.0 17.5434106855 -5.77364404536 0.354747081771
162.0 17.8445136012 -5.8727388615 0.347241956305	162.0 17.6611745217 -5.81240084607 0.353818969163
163.0 17.9625353034 -5.91158052749 0.346326061365	163.0 17.7784544981 -5.85099840554 0.352895072876
164.0 18.0800650725 -5.95026029527 0.345414376995	164.0 17.8952516071 -5.88943705041 0.351975375413
165.0 18.1971040387 -5.98877853682 0.344506884994	165.0 18.0115668959 -5.92771712528 0.351059859069
166.0 18.3136533845 -6.02713564128 0.343603566973	166.0 18.1274014644 -5.96583899217 0.350148505959
167.0 18.4297143422 -6.06533201423 0.342704404383	167.0 18.2427564626 -6.0038030295 0.349241298018
168.0 18.5452881915 -6.10336807684 0.341809378516	168.0 18.3576330883 -6.04160963154 0.348338217021
169.0 18.6603762579 -6.1412442653 0.340918470525	169.0 18.472032585 -6.07925920746 0.347439244586
170.0 18.7749799098 -6.17896102995 0.340031661426	170.0 18.5859562396 -6.11675218087 0.346544362196
171.0 18.8891005567 -6.21651883472 0.339148932115	171.0 18.6994053811 -6.15408898909 0.345653551204
172.0 19.0027396476 -6.25391815643 0.338270263377	172.0 18.8123813775 -6.19127008236 0.344766792841
